folio_vivienda,fecha,municipio,ageb,centralidad,problema_movilidad_principal,problema_tp_principal,personas_en_vivienda,tenencia_vivienda,ingreso_mensual_hogar,n_autos_camionetas,n_motos,n_bicicletas,donde_estacionan,informante_principal,tiene_internet,dispuesto_participar_futuro,ponderador,ultimo_estudio_jefe_hogar,prob_education_no_estudio,prob_education_primaria_completa,prob_education_secundaria_completa,prob_education_carrera_tecnica,prob_education_preparatoria_completa,prob_education_licenciatura_completa,prob_education_posgrado,puntos_ultimo_estudio_jefe_hogar,modelo_puntos_ultimo_estudio_jefe_hogar,puntos_internet,puntos_numero_autos_camionetas,ingreso_hogar,educacion_jefe,edad_jefe,sexo_jefe,prob_workers_0,prob_workers_1,prob_workers_2,prob_workers_3,prob_workers_4_mas,prob_bathrooms_0,prob_bathrooms_1,prob_bathrooms_2_mas,prob_rooms_1,prob_rooms_2,prob_rooms_3,prob_rooms_4_mas,modelo_puntos_14_anos_trabajo_mes,modelo_puntos_banos_completos,modelo_puntos_cuartos_dormir,puntos_amai_total,nivel_socioeconomico_amai,prob_nse_micro_e,prob_nse_micro_d,prob_nse_micro_d_mas,prob_nse_micro_c_menos,prob_nse_micro_c,prob_nse_micro_c_mas,prob_nse_micro_ab,nse_micro_probability_sum,municipio_nse_ageb,localidad,ageb_nse_ageb,e_probability,d_probability,d_mas_probability,c_menos_probability,c_probability,c_mas_probability,ab_probability,nivel_socioeconomico_amai_calibrado
6788,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,,,2,Propia,No quiso responder,1,0,0,En la cochera de la casa,Nieto,Sí,No,75,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,22,,23.0,83,Hombres,0.6146186170856008,0.2883608826852158,0.0947072019904972,0.0014278495788847,0.0008854486598014,0.0100376887445362,0.4192146484244647,0.570747662830999,0.1950094859886434,0.4516191404020926,0.2571076023510168,0.0962637712582472,7.38102995086024,36.886291715244106,18.037005271030942,139.3043269371353,C-,0.0,0.0039892785586464015,0.05429730735536251,0.5532171594833538,0.3272362722106784,0.061002950522865536,0.00025703186909317954,0.9999999999999999,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,D
6742,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,El sobrecupo de personas en las unidades del transporte,4,Otros,No quiso responder,1,1,2,,Hijo,No,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,0,22,,59.0,54,Hombres,0.0145912113429186,0.2557624301543422,0.4145697800213423,0.2147365696042512,0.1003400088771457,0.0788068912265535,0.5954890069507666,0.3257041018226799,0.0934111861841587,0.3531803052938796,0.4916183576041525,0.0617901509178089,32.6867223762782,29.599828952484355,20.17429978604489,163.46085111480744,C,0.0,0.00010741240254140237,0.010855544160904437,0.1197261356093854,0.49286746531423087,0.3424934361745412,0.03395000633839632,0.9999999999999996,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,D+
11983,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La distancia a las paradas,1,Rentada,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,21,Hombres,0.1493332654885717,0.8384655858717129,0.00992057286597,0.0018712160272847,0.0004093597464602,0.0170244222330941,0.7563829056469619,0.2265926721199439,0.5638550609142824,0.3032733068514325,0.1061559280478722,0.0267157041864128,12.995568428709936,28.803045325164447,12.765858204051325,167.5644719579257,C,0.0,0.0,0.0,0.010523081156590263,0.47399100773832353,0.5084151260547456,0.0070707850503400034,0.9999999999999993,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C-
11994,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La distancia a las paradas,1,Propia,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,18,Mujeres,0.2057167478686299,0.781189056939439,0.0102812767395007,0.0024457064226025,0.0003672120298276,0.1595009116016034,0.4222751456776948,0.4182239427207015,0.4630366212287506,0.3046603879917611,0.1629246921944239,0.0693782985850643,12.17145786227531,29.791128804137653,14.709157345086416,169.67174401149938,C+,0.0,0.0,0.0,0.08823010027949266,0.30420907250598017,0.5810097594240542,0.026551067790472116,0.9999999999999991,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C-
11955,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Falta de información de rutas,1,Propia,No quiso responder,1,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,32,Hombres,0.0715562043640037,0.9176126432014466,0.0087958742564318,0.0015377170354675,0.0004975611426506,0.0315798308005334,0.6279644701028296,0.3404556990966368,0.4403636157647504,0.360734425426817,0.1309171987152886,0.0679847600931438,14.13794796330428,31.072565140009846,14.612184825094603,172.82269792840873,C+,0.0,0.0,0.0,0.014866985194602084,0.3122444883676133,0.6487752513689943,0.024113275068789925,0.9999999999999996,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C-
6744,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de señalamientos,Poca frecuencia de paso en la noche,1,Propia,No sabe,0,0,0,En la cochera de la casa,Sin parentesco,Sí,No,75,Posgrado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,32,0,,85.0,73,Mujeres,0.7300575251085033,0.2645422270505421,0.0036332527282847,0.0010718041667031,0.0006951909459659,0.0118156085619631,0.3245578975485105,0.6636264938895264,0.3575845516991523,0.2724632401674222,0.2690744579453378,0.1008777501880876,4.172473879707228,38.97983475397199,16.905963252978886,177.0582718866581,C+,0.0,0.0,0.0,0.006552550673259274,0.24897160883242508,0.675373211914059,0.06910262858025586,0.9999999999999991,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C
11966,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,La distancia a las paradas,2,Propia,No quiso responder,1,0,1,Estacionamiento privado,Hijo,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,26,Hombres,0.1042323955627109,0.3272935380318927,0.5635945006407101,0.0032977206221097,0.001581845142577,0.0455891028690049,0.6510197801751125,0.3033911169558825,0.3953210892065504,0.3926767803704172,0.149467461434507,0.0625346689885252,22.629020292654648,29.883857221129176,15.033725681640057,180.54660319542387,C+,0.0,0.0,0.0,0.010353298717327406,0.17747243249253866,0.6996010377815812,0.11257323100855289,1.0000000000000002,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C
6728,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de estacionamiento,Conducción del/ de la chofer,5,Propia,No sabe,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Primaria Completa,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,32,43,,11.0,79,Mujeres,0.0366990577800366,0.2054900912445428,0.3567141925236393,0.296152662787848,0.1049439956639334,0.0280726473814383,0.4134431988557124,0.5584841537628493,0.0204799421070536,0.1991672487926621,0.4338260146664475,0.3465267944338366,34.16509756064191,36.17139199939102,24.851197291416536,181.18768685144946,C+,0.0,2.109924958216693e-05,0.0007702764309877094,0.020032386334654522,0.24966711318070706,0.5267966520778263,0.20271247272624215,1.0,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C
11963,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Trato del/de la chofer,2,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,29,Hombres,0.0677147703038026,0.3192581166325983,0.6103464643157076,0.0019962191745128,0.0006844295733786,0.0371755709316886,0.6763394197361282,0.286485009332183,0.3664110943609781,0.4316198659023163,0.1423938504654327,0.0595751892712726,23.8431884292796,29.69694151227968,15.161065077175994,181.70119501873526,C+,0.0,0.0,0.0,0.006716152248750561,0.14799200956646028,0.727551602240551,0.11774023594423756,0.9999999999999994,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C
11959,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,El tiempo de duración de viaje,2,Rentada,No quiso responder,1,0,0,Estacionamiento privado,Jefe del hogar,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,45,Hombres,0.028558725300653,0.3453726386976469,0.6226912850959903,0.0025349935137325,0.000842357391978,0.0136493554120815,0.7083446694925186,0.2780059750953997,0.346146171829841,0.5006351405506887,0.1310068897265787,0.0222117978928917,24.652012920982763,30.06655289730423,14.63427450946017,182.35284032774717,C+,0.0,0.0,0.0,0.002012922329363369,0.11476233564629987,0.7660911990223731,0.1171335430019641,1.0000000000000004,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C
6761,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Conducción del/ de la chofer,3,Propia,No sabe,2,0,1,En la cochera de la casa,Nieto,Sí,No,75,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,43,,27.0,71,Mujeres,0.0930508056893627,0.4172263020539309,0.3526569588051204,0.129988412065464,0.0070775213861213,0.0135216435824907,0.4129495076686896,0.5735288487488195,0.0357546302140685,0.3499715127635704,0.4936223078242616,0.1206515491980994,23.601956013332444,36.866644075243066,21.593366208051133,184.06196629662662,C+,0.0,0.0,4.498646964257896e-05,0.004763202151644795,0.22326138839496038,0.5597822042765691,0.21214821870718217,0.999999999999999,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
6756,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,,,5,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Carrera técnica,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,32,43,,23.0,46,Hombres,0.0055874660312497,0.2586948463572834,0.4052164685662034,0.2031149617184435,0.1273862573268205,0.0479565916168688,0.5427183763308223,0.4093250320523088,0.0285781338308016,0.3011137534483977,0.431110420364002,0.2391976923567987,33.55598315689601,32.26351753839825,23.047421369974384,186.86692206526865,C+,0.0,0.0,8.83428621903451e-05,0.01117333766216075,0.14111798943062606,0.6286976521329988,0.2189226779120244,1.0000000000000002,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11968,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La distancia a las paradas,3,Rentada,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,46,Hombres,0.0100246735475695,0.4082373607995642,0.5087063239742866,0.0711278224384533,0.0019038192401257,0.0171177907691119,0.67768093713284,0.3052012720980481,0.0996454941067459,0.5635125293449597,0.3118029970680964,0.0250389794801978,25.281469261012873,30.60880227979642,18.09788369537397,186.98815523618327,C+,0.0,0.0,0.0,0.0008636384111143296,0.04638295877809811,0.7700298122562097,0.18272359055457704,0.9999999999999991,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11932,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,,,3,Propia,No quiso responder,1,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,22,,59.0,38,Hombres,0.0141763773236802,0.3522228939138846,0.5724758328074692,0.0586736095823479,0.0024512863726182,0.037952244866881,0.6057038562567606,0.3563438988763582,0.116414303385952,0.5669211282711273,0.2514332734988062,0.0652312948441145,25.878608735257533,31.28505579735109,18.123852478408665,188.28751701101726,C+,0.0,0.0,0.0,0.0020591148601893836,0.05981515923199284,0.715162235914557,0.2229634899932608,1.0,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
6786,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Tiempos excesivos de traslado,El tiempo de duración de viaje,4,Propia,"Más de $25,001",2,1,0,En la cochera de la casa,Cónyuge,Sí,No,75,Preparatoria Completa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,27.0,32,43,"Más de $25,001",27.0,66,Hombres,0.0295974265562461,0.1750618677470644,0.4196976056646804,0.2501747181754807,0.1254683818565285,0.0137072893086288,0.3776239301334311,0.60866878055794,0.022802734000263,0.2306965304217327,0.5894949248925523,0.1570058106854517,34.79816212113141,37.67040700942553,23.045630498105535,197.51419962866248,C+,0.0,0.0,9.251080325262294e-06,0.0012596114811873947,0.08324441287071456,0.4350136658059073,0.48047305876186536,0.9999999999999998,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11979,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,Trato del/de la chofer,2,Rentada,No quiso responder,2,0,0,En la cochera de la casa,Sin parentesco,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,37,Mujeres,0.0571513311766834,0.4325448562881242,0.5014929387184008,0.0068650332174706,0.0019458405993213,0.012375471490171,0.6637853687895833,0.3238391597202457,0.3582806017993651,0.4633659860403638,0.1511425588500094,0.0272108533102616,22.468941749154546,31.151289357801545,14.77826930936934,202.39850041632542,A/B,0.0,0.0,0.0,0.0,0.018697315741878964,0.445352056087024,0.5359506281710971,1.0,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11914,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,Trato del/de la chofer,2,Propia,No quiso responder,2,0,0,En la cochera de la casa,Jefe del hogar,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,71,Hombres,0.5092678811245431,0.3323186983412525,0.1547857187656941,0.002624765780078,0.0010029359884326,0.0034371952687947,0.2539913466582102,0.7425714580729951,0.1462023267960393,0.3507999766057679,0.3742811482708003,0.1287165483273925,9.965056078033284,40.99665084922782,19.884095345036368,204.84580227229748,A/B,0.0,0.0,0.0,0.0,0.021229368776608734,0.3787891880009722,0.5999814432224193,1.0000000000000002,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11922,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,El tiempo de duración de viaje,2,Propia,No quiso responder,2,1,1,En la cochera de la casa,Otro parentesco,Sí,Sí,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,33,Hombres,0.0374228238950665,0.2826697687615986,0.662361042994196,0.0116293173055923,0.0059170470435471,0.0329351870119229,0.5520485761417656,0.4150162368463115,0.3372654906099733,0.3890189323179469,0.1940524901594848,0.0796630869125949,25.66912732995768,32.75492895917901,16.128905386997612,208.55296167613432,A/B,0.0,0.0,0.0,0.0,0.01496171796862052,0.3165521449887878,0.668486137042592,1.0000000000000002,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
6724,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La falta de comodidad de las unidades del transporte,3,Rentada,No quiso responder,2,0,1,,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,31,Hombres,0.0057001880650262,0.2570030396868867,0.6470964079361686,0.0825484001635736,0.0076519641483446,0.0181434515902403,0.6583650105869061,0.3234915378228535,0.2054422969672549,0.5148102314868641,0.2469112317932795,0.0328362397526012,28.179030461897938,31.004862531759866,16.857131314649813,210.0410243083076,A/B,0.0,0.0,0.0,0.0,0.004232887348333493,0.26960321539084703,0.7261638972608189,0.9999999999999993,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11972,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,El tiempo de duración de viaje,3,Propia,No quiso responder,2,1,2,En la cochera de la casa,Cónyuge,Sí,Sí,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,31,Mujeres,0.0837036253356608,0.3553302275357715,0.4216647203731321,0.1264714506677807,0.0128299760876554,0.0347163875084084,0.4806917296809829,0.4845918828106086,0.1510677618119262,0.4421910847412929,0.3079098821898215,0.098831271256959,25.001875016668563,34.3124200044422,18.836037303134503,212.15033232424528,A/B,0.0,0.0,0.0,0.0,0.01630250736489076,0.26502561501653504,0.7186718776185741,0.9999999999999999,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11950,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La distancia a las paradas,3,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,30,Hombres,0.0098326504028323,0.261186889792019,0.6698961277752917,0.0545222132449634,0.0045621187848936,0.0295603150675771,0.5352450970994885,0.4351945878329342,0.1728725803392478,0.4703367991603204,0.2576093398518161,0.0991812806486156,27.47089436306116,33.30002795853564,18.2647945664784,213.0357168880752,A/B,0.0,0.0,0.0,0.0,0.006166533122785355,0.21861764427197528,0.775215822605239,0.9999999999999997,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,C+
11976,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,La distancia a las paradas,2,Propia,No quiso responder,2,0,0,En la cochera de la casa,Hijo,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,46,Hombres,0.0576275871246646,0.3159341019795212,0.6200540757364561,0.0048892989144466,0.0014949362449112,0.014358393008323,0.430045577159529,0.5555960298321481,0.196132995464907,0.4150300244659085,0.2885627074497557,0.1002742726194287,24.27678673852709,36.43410725393966,18.343826057789652,213.05472005025638,A/B,0.0,0.0,0.0,0.0,0.008460525814778002,0.22474095541924285,0.7667985187659787,0.9999999999999996,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
11920,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Poca frecuencia de paso en el día,3,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,40,Hombres,0.0114779154050828,0.2671322155289294,0.6577016226434292,0.0590340914376814,0.0046541549848771,0.0226953337518458,0.471018712488496,0.5062859537596581,0.0781899624875781,0.4831226083623243,0.3514439250530182,0.0872435040970793,27.3952051950911,35.09988892642784,19.581927766076788,216.07702188759572,A/B,0.0,0.0,0.0,0.0,0.004086258871402097,0.16565322752776412,0.8302605136008334,0.9999999999999997,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
11906,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,Conducción del/ de la chofer,3,Propia,No quiso responder,2,1,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,41,Hombres,0.0238710044321921,0.2853024387474916,0.5796686064898696,0.1038210460432083,0.0073369042872377,0.0272082038963946,0.4418655607235946,0.5309262353800107,0.0676770237209523,0.4695361978789846,0.3717715359023503,0.0910152424977127,27.472582661907424,35.55830652022678,19.88899997741459,216.9198891595488,A/B,0.0,0.0,0.0,0.0,0.00553348274431094,0.16945005206986088,0.8250164651858273,0.9999999999999991,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
6736,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,,,3,Propia,No quiso responder,2,0,0,En la cochera de la casa,Sin parentesco,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,44,Hombres,0.0165077047044205,0.2739244448455522,0.6169524787282984,0.0878772522720049,0.0047381194497244,0.0198652108471226,0.4311578483119981,0.5489769408408791,0.0512265062865102,0.4645049183288474,0.3864336283059157,0.0978349470787266,27.565772404205955,36.14970457900927,20.24701612941487,217.96249311263009,A/B,0.0,0.0,0.0,0.0,0.003498916950132256,0.1473943074591409,0.8491067755907271,1.0000000000000002,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
11902,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Falta de información de rutas,3,Propia,No quiso responder,2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,48,Hombres,0.0212405847569494,0.2581906822512754,0.6004292240570756,0.1165177410379757,0.0036217678967241,0.0158594614024926,0.3847768761727111,0.5993636624247962,0.0382158787871951,0.3946167830872102,0.4582052473670786,0.1089620907585161,28.066910108985528,37.40473716211049,21.10330840077533,220.57495567187132,A/B,0.0,0.0,0.0,0.0,0.0024215463529380153,0.12336555034089644,0.874212903306166,1.0000000000000004,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
11944,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,El sobrecupo de personas en las unidades del transporte,4,Propia,No quiso responder,2,1,0,En la cochera de la casa,Cónyuge,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,56,Hombres,0.025386799061317,0.1839116745072356,0.5119896178592304,0.1956318829431098,0.0830800256291072,0.0163219807364208,0.325273815529785,0.6584042037337942,0.0239363819389698,0.2103815702886299,0.6383431226494422,0.1273389251229578,32.69730145000327,38.75156914820317,22.952676727651102,228.40154732585754,A/B,0.0,0.0,0.0,0.0,0.00131539765981249,0.07957020224115381,0.9191144000990336,0.9999999999999999,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
12016,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,El tiempo de duración de viaje,2,Propia,No quiso responder,2,1,0,En la cochera de la casa,Cónyuge,Sí,No,75,Posgrado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,32,43,,85.0,70,Hombres,0.307733965249925,0.3974793836589451,0.274106799082503,0.0115819410593853,0.009097910949242,0.0033908499392705,0.182290258859684,0.8143188912010455,0.1480020625169434,0.3188445418745518,0.398432452932815,0.1347209426756898,15.547243383077266,42.64795409908155,20.15897820613801,238.35417568829683,A/B,0.0,0.0,0.0,0.0,0.0,0.02853590720159948,0.971464092798401,1.0000000000000004,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
11997,2023-03-27 00:00:00+00:00,Guadalajara,1403900010030,69A,Falta de ciclovías,La falta de comodidad de las unidades del transporte,3,Propia,No quiso responder,2,1,2,En la cochera de la casa,Cónyuge,Sí,Sí,75,Posgrado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,32,43,,85.0,60,Hombres,0.0598062811090933,0.3245058432942237,0.42215414005364,0.1757136512915525,0.0178200842514903,0.0084624530327022,0.2175974826171129,0.7739400643501847,0.0251953757504033,0.258552434885326,0.5712082053383088,0.1450439840259617,27.124219089828525,41.59752260726939,22.688806381118628,251.41054807821655,A/B,0.0,0.0,0.0,0.0,0.0,0.006636533046629249,0.9933634669533701,0.9999999999999993,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
6814,2023-03-01 00:00:00+00:00,Guadalajara,1403900010030,69A,Congestionamiento,Poca frecuencia de paso en la noche,5,Propia,"Más de $25,001",2,0,0,En la cochera de la casa,Cónyuge,Sí,No,75,Posgrado,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,85.0,32,43,"Más de $25,001",85.0,39,Hombres,0.0034099478722537,0.2482592405270823,0.5117306694386085,0.16369499773997,0.0729051444220854,0.0023150244205539,0.3174122756322973,0.6802726999471489,0.0326230195555032,0.2720713729411173,0.3865505900061282,0.3087550174972512,31.56472306628893,39.590711512691136,23.77150084356102,254.9269354225411,A/B,0.0,0.0,0.0,0.0,0.0,0.0007736070111921519,0.9992263929888074,0.9999999999999996,39,1,0030,0.0,0.022206303724928367,0.03151862464183381,0.10386819484240688,0.1683381088825215,0.37679083094555876,0.29727793696275073,A/B
6607,2023-03-01 00:00:00+00:00,Guadalajara,140390001005A,69A,Falta de cruces peatonales,Poca frecuencia de paso en la noche,4,Propia,No sabe,2,0,0,En la cochera de la casa,Otro parentesco,Sí,No,75,Licenciatura Completa,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,32,43,,59.0,76,Mujeres,0.0625921480446305,0.3047300103999268,0.4365994163729956,0.1559046979305858,0.0401737272518605,0.0036517472080192,0.2092784310998189,0.7870698216921618,0.0198693455378282,0.1849939984564188,0.6427595671272306,0.1523770888785224,27.727745530732214,42.01496396592726,23.42115519477158,227.16386469143106,A/B,0.0,0.0,0.0,0.0,0.0007168142729028347,0.08139848164318308,0.9178847040839131,0.999999999999999,39,1,005A,,0.03963963963963964,0.08288288288288288,0.12072072072072072,0.16216216216216217,0.3153153153153153,0.2756756756756757,A/B
